id,season_id,sc_tid,title,media,official_site_url,wikipedia_url,episodes_count,watchers_count,released_at,nicoch_started_at,created_at,updated_at,fetch_syobocal,twitter_username,twitter_hashtag,released_at_about
3961,58,3313,星刻の竜騎士,tv,http://www.seikokutv.com/,http://ja.wikipedia.org/wiki/%E6%98%9F%E5%88%BB%E3%81%AE%E7%AB%9C%E9%A8%8E%E5%A3%AB#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,14,2014-04-05,,2014-03-06 20:25:54 UTC,2015-07-29 13:51:21 UTC,false,doragner_anime,#doragner,
3962,58,3377,それでも世界は美しい,tv,http://www.ntv.co.jp/soreseka/,http://ja.wikipedia.org/wiki/%E3%81%9D%E3%82%8C%E3%81%A7%E3%82%82%E4%B8%96%E7%95%8C%E3%81%AF%E7%BE%8E%E3%81%97%E3%81%84#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,36,2014-04-05,,2014-03-06 20:27:32 UTC,2015-07-29 13:25:48 UTC,true,soreseka_anime,#soreseka_anime,
3963,58,3382,暴れん坊力士!!松太郎,tv,http://www.toei-anim.co.jp/tv/matsutaro/,http://ja.wikipedia.org/wiki/%E3%81%AE%E3%81%9F%E3%82%8A%E6%9D%BE%E5%A4%AA%E9%83%8E#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,23,1,2014-04-06,,2014-03-06 20:28:44 UTC,2014-09-30 14:03:53 UTC,false,"","",
3964,58,3387,ドラゴンボール改(魔人ブウ編),tv,http://www.toei-anim.co.jp/tv/dragon_kai/,http://ja.wikipedia.org/wiki/%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%83%9C%E3%83%BC%E3%83%AB%E6%94%B9,61,21,2014-04-06,,2014-03-06 20:29:59 UTC,2015-07-27 17:07:33 UTC,true,"","",
3965,58,3380,ハイキュー!!,tv,http://www.j-haikyu.com/anime/,http://ja.wikipedia.org/wiki/%E3%83%8F%E3%82%A4%E3%82%AD%E3%83%A5%E3%83%BC!!#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,25,82,2014-04-06,,2014-03-06 20:31:12 UTC,2015-07-29 13:14:42 UTC,false,animehaikyu_com,#hq_taidan,
3966,58,3345,ベイビーステップ,tv,http://www9.nhk.or.jp/anime/babysteps/,http://ja.wikipedia.org/wiki/%E3%83%99%E3%82%A4%E3%83%93%E3%83%BC%E3%82%B9%E3%83%86%E3%83%83%E3%83%97#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,25,20,2014-04-06,,2014-03-06 20:32:25 UTC,2015-07-27 17:06:21 UTC,false,nhk_babysteps,#anime_bs,""
3967,58,3351,遊☆戯☆王ARC‐V,tv,http://www.tv-tokyo.co.jp/anime/yugioh-arcv/,"",67,5,2014-04-06,,2014-03-06 20:33:45 UTC,2015-07-23 22:54:34 UTC,true,"","",
3968,58,3378,ブレイク ブレイド,tv,http://breakblade.jp/,http://ja.wikipedia.org/wiki/%E3%83%96%E3%83%AC%E3%82%A4%E3%82%AF_%E3%83%96%E3%83%AC%E3%82%A4%E3%83%89,12,29,2014-04-06,,2014-03-06 20:35:17 UTC,2015-07-29 13:29:37 UTC,false,breakblade,#breakblade,
3969,58,3315,一週間フレンズ。,tv,http://oneweekfriends.com/,http://ja.wikipedia.org/wiki/%E4%B8%80%E9%80%B1%E9%96%93%E3%83%95%E3%83%AC%E3%83%B3%E3%82%BA%E3%80%82#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,120,2014-04-06,,2014-03-06 20:36:21 UTC,2015-07-29 13:11:24 UTC,false,1weekfriends,#一週間フレンズ,
3970,58,3316,彼女がフラグをおられたら,tv,http://www.gaworare-anime.com/,http://ja.wikipedia.org/wiki/%E5%BD%BC%E5%A5%B3%E3%81%8C%E3%83%95%E3%83%A9%E3%82%B0%E3%82%92%E3%81%8A%E3%82%89%E3%82%8C%E3%81%9F%E3%82%89#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,14,40,2014-04-06,,2014-03-06 20:37:44 UTC,2015-07-29 13:24:35 UTC,false,gaworare_TV,#がをられ,
3971,58,,オレカバトル,tv,http://www.oreca-anime.com/,"",7,1,2014-04-07,,2014-03-06 20:39:09 UTC,2014-06-04 13:01:59 UTC,false,"","",
3972,58,,ドラゴンコレクション,tv,http://www.dracolle-anime.com/,http://ja.wikipedia.org/wiki/%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%82%B3%E3%83%AC%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,7,2,2014-04-07,,2014-03-06 20:40:02 UTC,2015-06-02 11:43:01 UTC,false,"","",
3973,58,3352,ヒーローバンク,tv,http://www.tv-tokyo.co.jp/anime/herobank/,http://ja.wikipedia.org/wiki/%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%83%90%E3%83%B3%E3%82%AF#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,51,2,2014-04-07,,2014-03-06 20:41:02 UTC,2015-02-11 11:22:38 UTC,true,"","",
3974,58,3353,史上最強の弟子ケンイチ 闇の襲撃,tv,http://www.kenichianime.com/,http://ja.wikipedia.org/wiki/%E5%8F%B2%E4%B8%8A%E6%9C%80%E5%BC%B7%E3%81%AE%E5%BC%9F%E5%AD%90%E3%82%B1%E3%83%B3%E3%82%A4%E3%83%81,12,2,2014-04-08,,2014-03-06 20:42:50 UTC,2015-05-31 12:01:57 UTC,true,fultukuroudegou,"",
3975,58,3319,棺姫のチャイカ,tv,http://chaika-anime.jp/,http://ja.wikipedia.org/wiki/%E6%A3%BA%E5%A7%AB%E3%81%AE%E3%83%81%E3%83%A3%E3%82%A4%E3%82%AB#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,43,2014-04-09,,2014-03-06 20:43:59 UTC,2015-07-29 13:23:21 UTC,false,ChaikaTrabant,#棺姫のチャイカ,
3976,58,3314,デート・ア・ライブII,tv,http://date-a-live-anime.com/,http://ja.wikipedia.org/wiki/%E3%83%87%E3%83%BC%E3%83%88%E3%83%BB%E3%82%A2%E3%83%BB%E3%83%A9%E3%82%A4%E3%83%96#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,10,27,2014-04-11,,2014-03-06 20:45:33 UTC,2015-07-31 19:45:18 UTC,false,date_a_info,#date_a_live,
3977,58,3336,ソウルイーターノット！,tv,http://www.souleaternot.tv/,http://ja.wikipedia.org/wiki/%E3%82%BD%E3%82%A6%E3%83%AB%E3%82%A4%E3%83%BC%E3%82%BF%E3%83%BC%E3%83%8E%E3%83%83%E3%83%88!#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,34,2014-04-08,,2014-03-06 20:47:17 UTC,2015-07-29 13:26:48 UTC,true,Soul_NOT,#soul_not,
3978,58,3376,金色のコルダ Blue♪Sky,tv,http://www.ntv.co.jp/corda/,http://ja.wikipedia.org/wiki/%E9%87%91%E8%89%B2%E3%81%AE%E3%82%B3%E3%83%AB%E3%83%803#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,13,4,2014-04-05,,2014-03-06 20:48:54 UTC,2014-12-20 16:32:31 UTC,true,corda_anime,#corda_bs,
3979,58,3338,僕らはみんな河合荘,tv,http://www.tbs.co.jp/anime/kawaisou/,http://ja.wikipedia.org/wiki/%E5%83%95%E3%82%89%E3%81%AF%E3%81%BF%E3%82%93%E3%81%AA%E6%B2%B3%E5%90%88%E8%8D%98#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,13,73,2014-04-03,,2014-03-06 20:49:51 UTC,2015-07-31 19:35:44 UTC,false,anime_kawaisou,#河合荘,
3980,58,3385,FAIRY TAIL(第2期),tv,http://www.fairytail-tv.com/,http://ja.wikipedia.org/wiki/FAIRY_TAIL,69,6,,,2014-03-06 20:51:42 UTC,2015-04-05 04:02:08 UTC,true,"","",
3981,58,3335,龍ヶ嬢七々々の埋蔵金,tv,http://www.nanana.tv/,http://ja.wikipedia.org/wiki/%E9%BE%8D%E3%83%B6%E5%AC%A2%E4%B8%83%E3%80%85%E3%80%85%E3%81%AE%E5%9F%8B%E8%94%B5%E9%87%91#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,11,52,2014-04-10,,2014-03-06 20:52:49 UTC,2015-07-29 13:21:19 UTC,false,nanana_tv,#nanana_tv,
3982,58,3333,メカクシティアクターズ,tv,http://www.mekakucityactors.com/,http://ja.wikipedia.org/wiki/%E3%82%AB%E3%82%B2%E3%83%AD%E3%82%A6%E3%83%97%E3%83%AD%E3%82%B8%E3%82%A7%E3%82%AF%E3%83%88#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,53,2014-04-12,,2014-03-06 20:54:07 UTC,2015-08-01 03:18:21 UTC,false,mekakushidan,"",
3983,58,3329,極黒のブリュンヒルデ,tv,http://www.vap.co.jp/gokukoku/,http://ja.wikipedia.org/wiki/%E6%A5%B5%E9%BB%92%E3%81%AE%E3%83%96%E3%83%AA%E3%83%A5%E3%83%B3%E3%83%92%E3%83%AB%E3%83%87#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,14,76,2014-04-06,,2014-03-06 20:55:09 UTC,2015-07-29 13:15:35 UTC,false,gokukoku_anime,#gokukoku,
3984,58,3332,マンガ家さんとアシスタントさんと,tv,http://mangakasan.tv/,http://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%B3%E3%82%AC%E5%AE%B6%E3%81%95%E3%82%93%E3%81%A8%E3%82%A2%E3%82%B7%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%88%E3%81%95%E3%82%93%E3%81%A8#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,14,61,2014-04-07,,2014-03-06 20:56:05 UTC,2015-07-29 13:18:00 UTC,false,manashi_anime,#マンアシ,
3985,58,3334,魔法科高校の劣等生,tv,http://mahouka.jp/,http://ja.wikipedia.org/wiki/%E9%AD%94%E6%B3%95%E7%A7%91%E9%AB%98%E6%A0%A1%E3%81%AE%E5%8A%A3%E7%AD%89%E7%94%9F#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,26,134,2014-04-05,,2014-03-06 20:58:25 UTC,2015-07-31 19:32:06 UTC,true,mahouka_anime,#mahouka,
3986,58,3381,魔法少女大戦,tv,http://mahoushoujyotaisen.com/,http://ja.wikipedia.org/wiki/%E9%AD%94%E6%B3%95%E5%B0%91%E5%A5%B3%E5%A4%A7%E6%88%A6#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,26,9,2014-04-08,,2014-03-06 20:59:27 UTC,2015-06-05 07:47:49 UTC,true,"","",
3987,58,,風雲維新ダイショーグン,tv,http://daishogun-anime.jp/,http://ja.wikipedia.org/wiki/%E9%A2%A8%E9%9B%B2%E7%B6%AD%E6%96%B0%E3%83%80%E3%82%A4%E2%98%86%E3%82%B7%E3%83%A7%E3%83%BC%E3%82%B0%E3%83%B3,12,4,2014-04-09,,2014-03-06 21:00:29 UTC,2015-04-22 01:32:17 UTC,false,Tenka1daishogun,#daishogun,
3988,58,3341,キャプテン・アース,tv,http://captain-earth.net/,http://ja.wikipedia.org/wiki/%E3%82%AD%E3%83%A3%E3%83%97%E3%83%86%E3%83%B3%E3%83%BB%E3%82%A2%E3%83%BC%E3%82%B9,26,41,2014-04-05,,2014-03-06 21:01:25 UTC,2015-07-29 13:24:20 UTC,true,CaptainEarth_PR,#CE_anime,
3989,58,3322,ノーゲーム・ノーライフ,tv,http://ngnl.jp/,http://ja.wikipedia.org/wiki/%E3%83%8E%E3%83%BC%E3%82%B2%E3%83%BC%E3%83%A0%E3%83%BB%E3%83%8E%E3%83%BC%E3%83%A9%E3%82%A4%E3%83%95#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,130,2014-04-09,,2014-03-06 21:02:34 UTC,2015-07-31 19:32:10 UTC,false,ngnl_anime,#nogenora,
3990,58,3357,神々の悪戯,tv,http://www.kamiaso-anime.com/,http://ja.wikipedia.org/wiki/%E7%A5%9E%E3%80%85%E3%81%AE%E6%82%AA%E6%88%AF#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,19,2014-04-05,,2014-03-06 21:03:30 UTC,2015-07-29 13:36:37 UTC,false,kamiaso_anime,#kamiaso,
3991,58,3321,ブラック・ブレット,tv,http://www.black-bullet.net/,http://ja.wikipedia.org/wiki/%E3%83%96%E3%83%A9%E3%83%83%E3%82%AF%E3%83%BB%E3%83%96%E3%83%AC%E3%83%83%E3%83%88#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,13,62,2014-04-08,,2014-03-06 21:04:30 UTC,2015-07-31 19:37:04 UTC,true,tv_BKB,#tv_BKB,
3992,58,3363,シドニアの騎士,tv,http://www.knightsofsidonia.com/,http://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%89%E3%83%8B%E3%82%A2%E3%81%AE%E9%A8%8E%E5%A3%AB#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,84,2014-04-10,,2014-03-06 21:05:23 UTC,2015-07-29 13:14:27 UTC,false,SIDONIA_anime,#SIDONIA_anime,
3993,58,3339,悪魔のリドル,tv,http://www.akuma-riddle.com/,http://ja.wikipedia.org/wiki/%E6%82%AA%E9%AD%94%E3%81%AE%E3%83%AA%E3%83%89%E3%83%AB#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,13,56,2014-04-03,,2014-03-06 21:06:21 UTC,2015-07-29 13:20:30 UTC,false,akuma_riddle,#akumanoriddle,
3994,58,3324,ご注文はうさぎですか？,tv,http://www.gochiusa.com/,http://ja.wikipedia.org/wiki/%E3%81%94%E6%B3%A8%E6%96%87%E3%81%AF%E3%81%86%E3%81%95%E3%81%8E%E3%81%A7%E3%81%99%E3%81%8B%3F#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,111,2014-04-10,,2014-03-06 21:07:20 UTC,2015-07-29 13:11:44 UTC,false,usagi_anime,#gochiusa,
3995,58,3327,蟲師 続章,tv,http://www.mushishi-anime.com/,http://ja.wikipedia.org/wiki/%E8%9F%B2%E5%B8%AB#.E3.82.A2.E3.83.8B.E3.83.A1,12,44,2014-04-04,,2014-03-06 21:08:11 UTC,2015-07-29 13:23:18 UTC,false,mushishi_anime,#mushishi,
3996,58,3331,ラブライブ！ School idol project(第2期),tv,http://www.lovelive-anime.jp/,http://ja.wikipedia.org/wiki/%E3%83%A9%E3%83%96%E3%83%A9%E3%82%A4%E3%83%96!#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,13,132,2014-04-06,,2014-03-06 21:10:24 UTC,2015-07-29 13:10:50 UTC,false,LoveLive_staff,#lovelive,
3997,58,,さどんです,tv,http://kc.kodansha.co.jp/content/top.php/1000006569,"",0,1,,,2014-03-06 21:11:52 UTC,2014-03-06 21:11:52 UTC,false,,,
3998,58,3337,ブレイドアンドソウル,tv,http://www.tbs.co.jp/anime/blade/,http://ja.wikipedia.org/wiki/%E3%83%96%E3%83%AC%E3%82%A4%E3%83%89%E3%82%A2%E3%83%B3%E3%83%89%E3%82%BD%E3%82%A6%E3%83%AB#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,13,8,2014-04-03,,2014-03-06 21:12:46 UTC,2015-07-29 14:00:11 UTC,false,bns_official_jp,#ブレイドアンドソウル,
3999,58,3325,犬神さんと猫山さん,tv,http://www.dreamcreation.co.jp/inuneko/,http://ja.wikipedia.org/wiki/%E7%8A%AC%E7%A5%9E%E3%81%95%E3%82%93%E3%81%A8%E7%8C%AB%E5%B1%B1%E3%81%95%E3%82%93#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,17,2013-04-03,,2014-03-06 21:13:41 UTC,2015-07-29 13:37:39 UTC,false,anime_inuneko,#inuneko,
4001,58,3323,エスカ＆ロジーのアトリエ ～黄昏の空の錬金術士～,tv,http://atelier-ps3.jp/escha-logy/anime/,http://ja.wikipedia.org/wiki/%E3%82%A8%E3%82%B9%E3%82%AB%26%E3%83%AD%E3%82%B8%E3%83%BC%E3%81%AE%E3%82%A2%E3%83%88%E3%83%AA%E3%82%A8_%E3%80%9C%E9%BB%84%E6%98%8F%E3%81%AE%E7%A9%BA%E3%81%AE%E9%8C%AC%E9%87%91%E8%A1%93%E5%A3%AB%E3%80%9C,12,26,2014-04-10,,2014-03-06 21:15:02 UTC,2015-07-29 13:31:35 UTC,false,eschalogy_anime,#エスロジ,
4002,58,3362,ピンポン THE ANIMATION,tv,http://www.pingpong-anime.tv/,http://ja.wikipedia.org/wiki/%E3%83%94%E3%83%B3%E3%83%9D%E3%83%B3_(%E6%BC%AB%E7%94%BB)#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,11,80,2014-04-10,,2014-03-06 21:16:35 UTC,2015-07-29 13:15:04 UTC,false,pingpong_anime,#ピンポンアニメ,
4003,58,3340,selector infected WIXOSS,tv,http://selector-wixoss.com/,"",12,62,2014-04-03,,2014-03-06 21:18:50 UTC,2015-07-29 13:17:53 UTC,false,selector_anime,#selector_anime,
4004,58,3415,GJ部＠,tv,http://www.ntv.co.jp/gj/,http://ja.wikipedia.org/wiki/GJ%E9%83%A8#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,1,28,2014-05-05,,2014-03-06 21:19:57 UTC,2015-07-29 13:30:10 UTC,false,gj_anime,#gj_anime,
4006,59,3438,普通の女子校生が【ろこどる】やってみた。,tv,http://www.tbs.co.jp/anime/locodol/,http://ja.wikipedia.org/wiki/%E6%99%AE%E9%80%9A%E3%81%AE%E5%A5%B3%E5%AD%90%E6%A0%A1%E7%94%9F%E3%81%8C%E3%80%90%E3%82%8D%E3%81%93%E3%81%A9%E3%82%8B%E3%80%91%E3%82%84%E3%81%A3%E3%81%A6%E3%81%BF%E3%81%9F%E3%80%82,13,70,2014-07-03,2014-06-29 00:00:00 UTC,2014-03-06 21:21:18 UTC,2015-07-27 16:45:33 UTC,true,locodol_anime,#ろこどる,
4007,58,3393,秘密結社 鷹の爪 エクストリーム,tv,http://xn--u9j429qiq1a.jp/,http://ja.wikipedia.org/wiki/%E7%A7%98%E5%AF%86%E7%B5%90%E7%A4%BE%E9%B7%B9%E3%81%AE%E7%88%AA,37,5,,,2014-03-06 21:23:02 UTC,2015-02-15 13:45:49 UTC,true,"","",
4008,57,,地下すぎアイドル あかえちゃん,tv,http://web.music-ru.com/akaechan/,http://ja.wikipedia.org/wiki/Music%E3%82%8B_TV#.E5.9C.B0.E4.B8.8B.E3.81.99.E3.81.8E.E3.82.A2.E3.82.A4.E3.83.89.E3.83.AB_.E3.81.82.E3.81.8B.E3.81.88.E3.81.A1.E3.82.83.E3.82.93,12,1,2014-01-06,,2014-03-07 06:02:53 UTC,2014-06-09 15:41:47 UTC,false,,,
4009,57,3310,ニャンだ？フルチャンネル,tv,http://www.ctv.co.jp/nyandafull/,"",53,0,2014-02-22,,2014-03-07 06:06:23 UTC,2014-07-06 14:09:16 UTC,true,"","",
4010,57,3284,めいたんていラスカル,tv,http://www.araiguma-rascal.com/meitantei/,http://ja.wikipedia.org/wiki/%E3%82%81%E3%81%84%E3%81%9F%E3%82%93%E3%81%A6%E3%81%84%E3%83%A9%E3%82%B9%E3%82%AB%E3%83%AB,12,2,2014-01-09,,2014-03-07 06:09:12 UTC,2014-06-09 15:41:17 UTC,false,,,
4011,48,2322,ちび☆デビ！,tv,http://www.shopro.co.jp/tv/chibidevi/,http://ja.wikipedia.org/wiki/%E3%81%A1%E3%81%B3%E2%98%86%E3%83%87%E3%83%93!#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,75,0,2011-10-10,,2014-03-07 07:09:53 UTC,2014-03-07 07:09:53 UTC,false,,,
4012,50,2512,ふるさと再生 日本の昔ばなし,tv,http://www.tv-tokyo.co.jp/anime/mukashibanashi/index2.html,http://ja.wikipedia.org/wiki/%E3%81%B5%E3%82%8B%E3%81%95%E3%81%A8%E5%86%8D%E7%94%9F_%E6%97%A5%E6%9C%AC%E3%81%AE%E6%98%94%E3%81%B0%E3%81%AA%E3%81%97,108,0,2012-04-01,,2014-03-07 07:12:59 UTC,2014-03-07 07:12:59 UTC,false,,,
4013,51,2610,ポケットモンスター ベストウイッシュ シーズン2,tv,http://www.tv-tokyo.co.jp/anime/pokemon_bw/index2.html,http://ja.wikipedia.org/wiki/%E3%83%9D%E3%82%B1%E3%83%83%E3%83%88%E3%83%A2%E3%83%B3%E3%82%B9%E3%82%BF%E3%83%BC_%E3%83%99%E3%82%B9%E3%83%88%E3%82%A6%E3%82%A4%E3%83%83%E3%82%B7%E3%83%A5,60,1,2012-06-21,,2014-03-07 07:22:16 UTC,2015-06-21 11:33:58 UTC,false,,,
4014,52,,遊☆戯☆王ゼアルⅡ,tv,http://www.tv-tokyo.co.jp/anime/yugioh-zexal/index2.html,http://ja.wikipedia.org/wiki/%E9%81%8A%E2%98%86%E6%88%AF%E2%98%86%E7%8E%8BZEXAL,73,3,2012-10-07,,2014-03-07 07:30:56 UTC,2015-07-13 13:05:14 UTC,false,"","",
4015,54,2976,すすめ！キッチン戦隊クックルン,tv,http://www.nhk.or.jp/kids/program/cooklun.html,http://ja.wikipedia.org/wiki/%E3%81%99%E3%81%99%E3%82%81!%E3%82%AD%E3%83%83%E3%83%81%E3%83%B3%E6%88%A6%E9%9A%8A%E3%82%AF%E3%83%83%E3%82%AF%E3%83%AB%E3%83%B3,147,1,2013-04-01,,2014-03-07 07:58:03 UTC,2015-02-11 11:22:41 UTC,true,"","",
4016,54,2956,ロボカーポリー,tv,http://www.tv-tokyo.co.jp/anime/robocar-poli/index2.html,http://ja.wikipedia.org/wiki/%E3%83%AD%E3%83%9C%E3%82%AB%E3%83%BC%E3%83%9D%E3%83%AA%E3%83%BC,51,0,2013-04-06,,2014-03-07 08:01:38 UTC,2014-03-07 08:01:38 UTC,false,,,
4017,54,2972,LINE TOWN,tv,http://www.tv-tokyo.co.jp/anime/line-town/index2.html,http://ja.wikipedia.org/wiki/LINE_TOWN,50,1,2013-04-03,,2014-03-07 08:05:45 UTC,2014-11-09 07:45:47 UTC,false,,,
4018,54,2988,デュエル・マスターズ ビクトリーＶ3,tv,http://www.shopro.co.jp/tv/duelmastersv/,http://ja.wikipedia.org/wiki/%E3%83%87%E3%83%A5%E3%82%A8%E3%83%AB%E3%83%BB%E3%83%9E%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%BA_(%E6%BC%AB%E7%94%BB)#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,51,0,2013-04-06,,2014-03-07 08:14:09 UTC,2014-04-13 13:07:54 UTC,false,"","",
4019,54,3008,イナズマイレブンGO ギャラクシー,tv,http://www.tv-tokyo.co.jp/anime/inazumago/index2.html,http://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%8A%E3%82%BA%E3%83%9E%E3%82%A4%E3%83%AC%E3%83%96%E3%83%B3GO#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,43,1,2013-05-08,,2014-03-07 08:17:55 UTC,2015-04-01 09:09:05 UTC,false,"","",
4020,56,3150,たまごっち！～みらくるフレンズ～,tv,http://www.tv-tokyo.co.jp/anime/tamagotchi/index2.html,http://ja.wikipedia.org/wiki/%E3%81%9F%E3%81%BE%E3%81%94%E3%81%A3%E3%81%A1!,29,0,2013-09-05,,2014-03-07 08:24:59 UTC,2014-03-07 08:24:59 UTC,false,,,
4021,56,3194,サラとダックン,tv,http://www9.nhk.or.jp/anime/sarah_duck/,http://ja.wikipedia.org/wiki/%E3%82%B5%E3%83%A9%E3%81%A8%E3%83%80%E3%83%83%E3%82%AF%E3%83%B3,26,0,2013-10-04,,2014-03-07 09:03:21 UTC,2014-03-07 09:03:21 UTC,false,,,
4022,57,3290,攻殻機動隊入門あらいず,tv,http://s.mxtv.jp/kokakua_nyumon/,http://ja.wikipedia.org/wiki/%E6%94%BB%E6%AE%BB%E6%A9%9F%E5%8B%95%E9%9A%8A_ARISE#.E6.94.BB.E6.AE.BB.E6.A9.9F.E5.8B.95.E9.9A.8A.E5.85.A5.E9.96.80_.E3.81.82.E3.82.89.E3.81.84.E3.81.9A,15,6,2014-01-06,,2014-03-07 09:08:30 UTC,2015-06-08 11:32:30 UTC,false,,,
4023,57,3279,うーさーのその日暮らし 覚醒編,tv,http://www.tv-tokyo.co.jp/anime/wooser/index2.html,http://ja.wikipedia.org/wiki/%E3%81%86%E3%83%BC%E3%81%95%E3%83%BC%E3%81%AE%E3%81%9D%E3%81%AE%E6%97%A5%E6%9A%AE%E3%82%89%E3%81%97,12,14,2014-01-07,,2014-03-07 09:12:26 UTC,2015-07-28 12:44:17 UTC,false,PR_wooser,#うーさー,
4024,57,3291,犬猫アワー 47都道府犬R＆にゃ～めん,tv,http://www.ntv.co.jp/inuneko/,http://ja.wikipedia.org/wiki/%E7%8A%AC%E7%8C%AB%E3%82%A2%E3%83%AF%E3%83%BC_47%E9%83%BD%E9%81%93%E5%BA%9C%E7%8A%ACR%26%E3%81%AB%E3%82%83%E3%80%9C%E3%82%81%E3%82%93,0,0,2014-01-11,,2014-03-07 09:14:44 UTC,2014-03-07 09:14:53 UTC,false,,,
4025,57,3292,てさぐれ！部活もの あんこーる,tv,http://www.ntv.co.jp/tesabu/,http://ja.wikipedia.org/wiki/%E3%81%A6%E3%81%95%E3%81%90%E3%82%8C!%E9%83%A8%E6%B4%BB%E3%82%82%E3%81%AE,12,21,2014-01-11,,2014-03-07 09:17:06 UTC,2015-07-29 13:35:06 UTC,false,tesabu,#tesabu,
4026,57,3242,ノラガミ,tv,http://noragami-anime.net/,http://ja.wikipedia.org/wiki/%E3%83%8E%E3%83%A9%E3%82%AC%E3%83%9F#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,66,2014-01-05,,2014-03-09 14:51:21 UTC,2015-07-29 13:16:58 UTC,false,noragami_PR,#ノラガミ,
4027,53,,ソードアート・オンライン Extra Edition,tv,http://www.swordart-online.net/,http://ja.wikipedia.org/wiki/%E3%82%BD%E3%83%BC%E3%83%89%E3%82%A2%E3%83%BC%E3%83%88%E3%83%BB%E3%82%AA%E3%83%B3%E3%83%A9%E3%82%A4%E3%83%B3#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,1,41,2013-12-31,,2014-03-14 17:12:27 UTC,2015-07-29 13:24:05 UTC,false,,,
