id,work_id,number,sort_number,sc_count,title,prev_episode_id,aasm_state,fetch_syobocal,raw_number
73230,4544,第9話,90,9,穴がコワいって本当ですか？,73127,published,true,9
73332,4544,第10話,100,10,朝帰り登校って本当ですか？,73230,published,true,10
73505,4544,第11話,110,11,お尻は文明って本当ですか？,73332,published,true,11
73703,4544,第12話,120,12,一生の友達って本当ですか？,73505,published,true,12
6941,3180,,1,,ヱヴァンゲリヲン 新劇場版：序,,published,false,
74671,4636,第1話,10,1,始まりの終わりと終わりの始まり,,published,true,1
74782,4636,第2話,20,2,再会の魔女,74671,published,true,2
74903,4636,第3話,30,3,ゼロから始まる異世界生活,74782,published,true,3
74996,4636,第4話,40,4,ロズワール邸の団欒,74903,published,true,4
75094,4636,第5話,50,5,約束した朝は遠く,74996,published,true,5
75226,4636,第6話,60,6,鎖の音,75094,published,true,6
75345,4636,第7話,70,7,ナツキ・スバルのリスタート,75226,published,true,7
75440,4636,第8話,80,8,泣いて泣き喚いて泣き止んだから,75345,published,true,8
75550,4636,第9話,90,9,勇気の意味,75440,published,true,9
75644,4636,第10話,100,10,鬼がかったやり方,75550,published,true,10
75800,4636,第11話,110,11,レム,75644,published,true,11
75910,4636,第12話,120,12,再来の王都,75800,published,true,12
76027,4636,第13話,130,13,自称騎士ナツキ・スバル,75910,published,true,13
76073,4636,第14話,140,14,絶望という病,76027,published,true,14
76258,4636,第15話,150,15,狂気の外側,76073,published,true,15
76305,4636,第16話,160,16,豚の欲望,76258,published,true,16
76440,4636,第17話,170,17,醜態の果てに,76305,published,true,17
76612,4636,第18話,180,18,ゼロから,76440,published,true,18
76715,4636,第19話,190,19,白鯨攻略戦,76612,published,true,19
76838,4636,第20話,200,20,ヴィルヘルム・ヴァン・アストレア,76715,published,true,20
76931,4636,第21話,210,21,絶望に抗う賭け,76838,published,true,21
77032,4636,第22話,220,22,怠惰一閃,76931,published,true,22
77127,4636,第23話,230,23,悪辣なる怠惰,77032,published,true,23
77230,4636,第24話,240,24,自称騎士と最優の騎士,77127,published,true,24
77328,4636,第25話,250,25,ただそれだけの物語,77230,published,true,25
7877,1063,第1話,1,,涼宮ハルヒの憂鬱I,,published,false,
7878,1063,第2話,2,,涼宮ハルヒの憂鬱II,7877,published,false,
7879,1063,第3話,3,,涼宮ハルヒの憂鬱III,7878,published,false,
7880,1063,第4話,4,,涼宮ハルヒの憂鬱IV,7879,published,false,
7881,1063,第5話,5,,涼宮ハルヒの憂鬱V,7880,published,false,
7882,1063,第6話,6,,涼宮ハルヒの憂鬱VI,7881,published,false,
7883,1063,第7話,7,,涼宮ハルヒの退屈,7882,published,false,
7884,1063,第8話,8,,笹の葉ラプソディ,7883,published,false,
7885,1063,第9話,9,,ミステリックサイン,7884,published,false,
7886,1063,第10話,10,,孤島症候群(前編),7885,published,false,
7887,1063,第11話,11,,孤島症候群(後編),7886,published,false,
7888,1063,第12話,12,,エンドレスエイトI,7887,published,false,
7889,1063,第13話,13,,エンドレスエイトII,7888,published,false,
7890,1063,第14話,14,,エンドレスエイトIII,7889,published,false,
7891,1063,第15話,15,,エンドレスエイトIV,7890,published,false,
7892,1063,第16話,16,,エンドレスエイトV,7891,published,false,
7893,1063,第17話,17,,エンドレスエイトVI,7892,published,false,
7894,1063,第18話,18,,エンドレスエイトVII,7893,published,false,
7895,1063,第19話,19,,エンドレスエイトVIII,7894,published,false,
7896,1063,第20話,20,,涼宮ハルヒの溜息I,7895,published,false,
7897,1063,第21話,21,,涼宮ハルヒの溜息II,7896,published,false,
7898,1063,第22話,22,,涼宮ハルヒの溜息III,7897,published,false,
7899,1063,第23話,23,,涼宮ハルヒの溜息IV,7898,published,false,
7900,1063,第24話,24,,涼宮ハルヒの溜息V,7899,published,false,
7901,1063,第25話,25,,朝比奈ミクルの冒険 Episode 00,7900,published,false,
7902,1063,第26話,26,,ライブアライブ,7901,published,false,
7903,1063,第27話,27,,射手座の日,7902,published,false,
7904,1063,第28話,28,,サムデイ イン ザ レイン,7903,published,false,
20486,4309,第01話,10,1,一年生になった,,published,false,1
20609,4309,第02話,20,2,星を見に行った,20486,published,false,2
20845,4309,第03話,30,3,連休中にやる気を出した,20609,published,false,3
20941,4309,第04話,40,4,てるてるぼうずを作った,20845,published,false,4
21149,4309,第05話,50,5,お好み焼きを食べた,20941,published,false,5
21334,4309,第06話,60,6,ホタルと仲よくなった,21149,published,false,6
21678,4309,第07話,70,7,思いきって飛び込んだ,21334,published,false,7
22028,4309,第08話,80,8,給食当番をした,21678,published,false,8
22181,4309,第09話,90,9,みんなでお月見をした,22028,published,false,9
22370,4309,第10話,100,10,すごく練習した,22181,published,false,10
22730,4309,第11話,110,11,甘えんぼうになった,22370,published,false,11
26678,4309,第12話,120,12,一年がたった,22730,published,false,12
7492,3618,,1,,秒速5センチメートル,,published,false,
74731,4286,第一話,10,1,脅える屍,,published,true,1
74854,4286,第二話,20,2,明けぬ夜,74731,published,true,2
74944,4286,第三話,30,3,捧げる祈り,74854,published,true,3
75049,4286,第四話,40,4,流る血潮,74944,published,true,4
75227,4286,第五話,50,5,逃げられぬ闇,75049,published,true,5
75386,4286,第六話,60,6,集う光,75227,published,true,6
75504,4286,第七話,70,7,天に願う,75386,published,true,7
75597,4286,第八話,80,8,黙す狩人(かりびと),75504,published,true,8
75692,4286,第九話,90,9,滅びの牙,75597,published,true,9
75858,4286,第十話,100,10,攻め上ぐ弱者,75692,published,true,10
75958,4286,第十一話,110,11,燃える命,75858,published,true,11
76037,4286,第十二話,120,12,甲鉄城,75958,published,true,12
76038,4286,第十三話,130,13,"",,hidden,true,13
39353,4452,第1羽,10,1,笑顔とフラッシュがやかましいこれが私の自称姉です,,published,false,1
42254,4452,第2羽,20,2,灰色兎と灰かぶり姫,39353,published,false,2
58618,4452,第3羽,30,3,回転舞踏伝説アヒル隊,42254,published,false,3
58792,4452,第4羽,40,4,ココア先輩の優雅なお茶会チュートリアル,58618,published,false,4
59648,4452,第5羽,50,5,ひと口で普通のもちもちだと見抜いたよ,58792,published,true,5
59794,4452,第6羽,60,6,木組みの街攻略完了(みっしょんこんぷりーと),59648,published,true,6
60215,4452,第7羽,70,7,甘えん坊なあの子はシャボン玉のように儚く消える,59794,published,true,7
60339,4452,第8羽,80,8,スニーキングストーキングストーカーストーリー,60215,published,true,8
61646,4452,第9羽,90,9,毛玉は特攻し無慈悲なボタンは放たれる,60339,published,true,9
61785,4452,第10羽,100,10,Eを探す日常,61646,published,true,10
62780,4452,第11羽,110,11,スターダスト・マイムマイム,61785,published,true,11
63151,4452,第12羽,120,12,宝物は君の決定的瞬間,62780,published,true,12
9336,424,第1話,1,,戦車道、始めます!,,published,false,
9337,424,第2話,2,,戦車、乗ります!,9336,published,false,
9338,424,第3話,3,,試合、やります!,9337,published,false,
9339,424,第4話,4,,隊長、がんばります!,9338,published,false,
9340,424,第5話,5,,強豪・シャーマン軍団です!,9339,published,false,
9341,424,第5.5話,6,,紹介します!,9340,published,false,
9342,424,第6話,7,,一回戦、白熱してます!,9341,published,false,
9343,424,第7話,8,,次はアンツィオです!,9342,published,false,
9344,424,第8話,9,,プラウダ戦です!,9343,published,false,
9345,424,第9話,10,,絶体絶命です!,9344,published,false,
9346,424,第10話,11,,クラスメイトです!,9345,published,false,
9347,424,第10.5話,12,,紹介します 2!,9346,published,false,
9348,424,第11話,13,,激戦です!,9347,published,false,
9349,424,第12話,14,,あとには退けない戦いです!,9348,published,false,
15607,4246,#1,10,,よつぎドール 其ノ壹,,published,false,
15608,4246,#2,20,,よつぎドール 其ノ貳,15607,published,false,
15609,4246,#3,30,,よつぎドール 其ノ參,15608,published,false,
15610,4246,#4,40,,よつぎドール 其ノ肆,15609,published,false,
6954,752,TURN 1,1,,魔神 が 目覚める 日,,published,false,
6955,752,TURN 2,2,,日本 独立 計画,6954,published,false,
6956,752,TURN 3,3,,囚われ の 学園,6955,published,false,
6957,752,TURN 4,4,,逆襲 の 処刑台,6956,published,false,
6958,752,TURN 5,5,,ナイト オブ ラウンズ,6957,published,false,
6959,752,TURN 6,6,,太平洋 奇襲 作戦,6958,published,false,
6960,752,TURN 7,7,,棄てられた 仮面,6959,published,false,
6961,752,TURN 8,8,,百万 の キセキ,6960,published,false,
6962,752,TURN 9,9,,朱禁城 の 花嫁,6961,published,false,
6963,752,TURN 10,10,,神虎 輝く 刻,6962,published,false,
6964,752,TURN 11,11,,想い の 力,6963,published,false,
6965,752,TURN 12,12,,ラブ アタック !,6964,published,false,
6966,752,TURN 13,13,,過去 から の 刺客,6965,published,false,
6967,752,TURN 14,14,,ギアス 狩り,6966,published,false,
6968,752,TURN 15,15,,C の 世界,6967,published,false,
6969,752,TURN 16,16,,超合集国決議第壱號,6968,published,false,
6970,752,TURN 17,17,,土 の 味,6969,published,false,
6971,752,TURN 18,18,,第二次 東京 決戦,6970,published,false,
6972,752,TURN 19,19,,裏切り,6971,published,false,
6973,752,TURN 20,20,,皇帝 失格,6972,published,false,
6974,752,TURN 21,21,,ラグナレク の 接続,6973,published,false,
6975,752,TURN 22,22,,皇帝 ルルーシュ,6974,published,false,
6976,752,TURN 23,23,,シュナイゼル の 仮面,6975,published,false,
6977,752,TURN 24,24,,ダモクレス の 空,6976,published,false,
6978,752,TURN 25,25,,Re;,6977,published,false,
6532,339,第1話,1,,俺の妹が再び帰ってくるわけがない,,published,false,
6533,339,第2話,2,,信じて送り出したお兄さんが携帯美少女ゲームにドハマリして セクハラしてくるようになるわけがない,6532,published,false,
6534,339,第3話,3,,俺の友達が眼鏡を外すわけがない,6533,published,false,
6535,339,第4話,4,,俺の妹のライバルが来日するわけがない,6534,published,false,
6536,339,第5話,5,,俺が妹の彼氏なわけがないし、俺の妹に彼氏がいるわけがない,6535,published,false,
6537,339,第6話,6,,俺の妹が家に彼氏をつれてくるわけがない,6536,published,false,
6538,339,第7話,7,,俺が後輩と恋人同士になるわけがない,6537,published,false,
6539,339,第8話,8,,俺が後輩とひと夏の思い出を作るわけがない,6538,published,false,
6540,339,第9話,9,,俺の妹がこんなに可愛いわけがない!,6539,published,false,
6541,339,第10話,10,,俺の妹がウエディングドレスを着るわけがない,6540,published,false,
6542,339,第11話,11,,一人暮らしの兄貴の部屋に妹たちが押しかけるわけがない,6541,published,false,
6543,339,第12話,12,,マジ天使すぎるあやせたんが一人暮らしの俺んちに降臨するわけがない,6542,published,false,
6544,339,第13話,13,,妹（あたし）が兄（アイツ）に恋なんてするわけない,6543,published,false,
6545,339,第14話,14,,俺が彼女に告白なんてするわけがない,6544,published,false,
6546,339,第15話,15,,俺の妹がこんなに可愛い,6545,published,false,
6547,339,第16話,16,,俺の妹がこんなに可愛いわけがない。,6546,published,false,
6060,1423,#01,1,,8月31日（さいごのひ）,,published,false,
6061,1423,#02,2,,法の書,6060,published,false,
6062,1423,#03,3,,天草式,6061,published,false,
6063,1423,#04,4,,魔滅の声（シェオールフィア）,6062,published,false,
6064,1423,#05,5,,蓮の杖（ロータスワンド）,6063,published,false,
6065,1423,#06,6,,残骸（レムナント）,6064,published,false,
6066,1423,#07,7,,座標移動（ムーブポイント）,6065,published,false,
6067,1423,#08,8,,大覇星祭,6066,published,false,
6068,1423,#09,9,,追跡封じ（ルートディスターブ）,6067,published,false,
6069,1423,#10,10,,速記原典（ショートハンド）,6068,published,false,
6070,1423,#11,11,,刺突杭剣（スタブソード）[注 5],6069,published,false,
6071,1423,#12,12,,天文台（ベルヴェデーレ）,6070,published,false,
6072,1423,#13,13,,使徒十字（クローチェディピエトロ）,6071,published,false,
6073,1423,#14,14,,水の都,6072,published,false,
6074,1423,#15,15,,女王艦隊,6073,published,false,
6075,1423,#16,16,,刻限のロザリオ,6074,published,false,
6076,1423,#17,17,,罰ゲーム,6075,published,false,
6077,1423,#18,18,,検体番号（シリアルナンバー）,6076,published,false,
6078,1423,#19,19,,木原数多（けんきゅうしゃ）,6077,published,false,
6079,1423,#20,20,,猟犬部隊（ハウンドドッグ）,6078,published,false,
6080,1423,#21,21,,学習装置（テスタメント）,6079,published,false,
6081,1423,#22,22,,天罰術式,6080,published,false,
6082,1423,#23,23,,開戦前,6081,published,false,
6083,1423,#24,24,,武装集団（スキルアウト）,6082,published,false,
8282,4054,#1,1,1,火星のプリンセス -Princess of VERS-,,published,false,1
8460,4054,#2,2,2,地球の一番長い日 -Beyond the Horizon-,8282,published,false,2
8814,4054,#3,3,3,戦場の少年たち -The Children's Echelon-,8460,published,false,3
9258,4054,#4,4,4,追撃の騎士 -Point of No Return-,8814,published,false,4
9513,4054,#5,5,5,謁見の先で -Phantom of The Emperor-,9258,published,false,5
9756,4054,#6,6,6,記憶の島 -Steel Step Suite-,9513,published,false,6
9916,4054,#7,7,7,邂逅の二人 -The Boys of Earth-,9756,published,false,7
10385,4054,#8,8,8,鳥を見た日 -Then and Now-,9916,published,false,8
10495,4054,#9,9,9,追憶装置 -Darkness Visible-,10385,published,false,9
10764,4054,#10,10,10,嵐になるまで -Before the War-,10495,published,false,10
10848,4054,#11,11,11,"ノヴォスタリスクの攻防 -Wind, Snow and Stars-",10764,published,false,11
11020,4054,#12,12,12,たとえ天が堕ちるとも -Childhood's End-,10848,published,false,12
5013,3994,第1羽,1,,ひと目で尋常でないもふもふだと見抜いたよ,,published,false,
5275,3994,第2羽,2,,小麦を愛した少女と小豆に愛された少女,5013,published,false,
5344,3994,第3羽,3,,初めて酔った日の事憶えてる？自分の家でキャンプファイヤーしようとしたわよね,5275,published,false,
5412,3994,第4羽,4,,ラッキーアイテムは野菜と罪と罰,5344,published,false,
5556,3994,第5羽,5,,ココアと悪意なき殺意,5412,published,false,
5643,3994,第6羽,6,,お話をするお話,5556,published,false,
5724,3994,第7羽,7,,Call Me Sister.,5643,published,false,
5786,3994,第8羽,8,,プールに濡れて 雨に濡れて涙に濡れて,5724,published,false,
5941,3994,第9羽,9,,青山スランプマウンテン,5786,published,false,
6311,3994,第10羽,10,,対お姉ちゃん用決戦部隊、通称チマメ隊,5941,published,false,
6916,3994,第11羽,11,,少女は赤い外套を纏いウサギを駆りて聖夜の空を行く,6311,published,false,
7305,3994,第12羽,12,,君のためなら寝坊する,6916,published,false,
26762,3478,,10,,となりのトトロ,,published,false,
18284,4252,01,10,1,魔封街結社,,published,false,1
18421,4252,02,20,2,幻のゴーストワゴンを追え,18284,published,false,2
18548,4252,03,30,3,世界と世界のゲーム,18421,published,false,3
18640,4252,04,40,4,BLOOD LINE FEVER,18548,published,false,4
19113,4252,05,50,5,震撃の血槌(ブラッドハンマー),18640,published,false,5
19228,4252,06,60,6,Don't forget to Don't forget me,19113,published,false,6
19408,4252,07,70,7,拳客のエデン,19228,published,false,7
19495,4252,08,80,8,Zの一番長い日 (前編),19408,published,false,8
19723,4252,09,90,9,Zの一番長い日 (後編),19495,published,false,9
19863,4252,10,100,10,ラン！ランチ!!ラン!!!／to the end.,19723,published,false,10
19982,4252,10.5,105,105,特別編「それさえも最低で最高な日々」,19863,published,false,105
20108,4252,11,110,11,Paint It Black,19982,published,false,11
20459,4252,終,130,12,"""Hello,world!""",20108,published,false,12
5020,3985,第1話,1,,入学編I,,published,false,
5021,3985,第2話,2,,入学編II,5020,published,false,
5022,3985,第3話,3,,入学編III,5021,published,false,
5366,3985,第4話,4,,入学編IV,5022,published,false,
5466,3985,第5話,5,,入学編V,5366,published,false,
5582,3985,第6話,6,,入学編VI,5466,published,false,
5583,3985,第7話,7,,入学編VII,5582,published,false,
5742,3985,第8話,8,,九校戦編I,5583,published,false,
5831,3985,第9話,9,,九校戦編II,5742,published,false,
5956,3985,第10話,10,,九校戦編III,5831,published,false,
6333,3985,第11話,11,,九校戦編IV,5956,published,false,
6935,3985,第12話,12,,九校戦編V,6333,published,false,
7464,3985,第13話,13,13,九校戦編VI,6935,published,false,13
8292,3985,第14話,14,14,九校戦編VII,7464,published,false,14
8351,3985,第15話,15,15,九校戦編VIII,8292,published,false,15
8815,3985,第16話,16,16,九校戦編IX,8351,published,false,16
9259,3985,第17話,17,17,九校戦編X,8815,published,false,17
9514,3985,第18話,18,18,九校戦編XI,9259,published,false,18
9757,3985,第19話,19,19,横浜騒乱編I,9514,published,false,19
9917,3985,第20話,20,20,横浜騒乱編II,9757,published,false,20
10386,3985,第21話,21,21,横浜騒乱編III,9917,published,false,21
10496,3985,第22話,22,22,横浜騒乱編IV,10386,published,false,22
10765,3985,第23話,23,23,横浜騒乱編V,10496,published,false,23
10849,3985,第24話,24,24,横浜騒乱編VI,10765,published,false,24
11021,3985,第25話,25,25,横浜騒乱編VII,10849,published,false,25
13986,3985,第26話,260,26,横浜騒乱編VIII,11021,published,false,26
6518,2255,第1話,1,1,こうして彼らのまちがった青春が始まる。,,published,false,1
6519,2255,第2話,2,2,きっと、誰しも等し並みに悩みを抱えている。,6518,published,false,2
6520,2255,第3話,3,3,たまにラブコメの神様はいいことをする。,6519,published,false,3
6521,2255,第4話,4,4,つまり、彼は友達が少ない。,6520,published,false,4
6522,2255,第5話,5,5,またしても、彼は元来た道へ引き返す。,6521,published,false,5
6523,2255,第6話,6,6,ようやく彼と彼女の始まりが終わる。,6522,published,false,6
6524,2255,第7話,7,7,ともあれ、夏休みなのに休めないのは何かおかしい。,6523,published,false,7
6525,2255,第8話,8,8,いずれ彼ら彼女らは真実を知る。,6524,published,false,8
6526,2255,第9話,9,9,三度、彼は元来た道へ引き返す。,6525,published,false,9
6527,2255,第10話,10,10,依然として彼らの距離は変わらずに、祭りはもうすぐカーニバる。,6526,published,false,10
6528,2255,第11話,11,11,そして、それぞれの舞台の幕が上がり、祭りは最高にフェスティバっている。,6527,published,false,11
6529,2255,第12話,12,12,それでも彼と彼女と彼女の青春はまちがい続ける。,6528,published,false,12
6530,2255,番外編,13,13,だから、彼らの祭りは終わらない。,6529,published,false,13
6531,2255,OVA,14,,こちらとしても彼ら彼女らの行く末に幸多からんことを願わざるを得ない。,6530,published,false,
72109,2255,#9,150,,三度(みたび)、彼は元来た道へ引き返す。,,hidden,true,
73013,2255,#13,160,,番外編「だから、彼らの祭りは終わらない。」,,hidden,true,
7363,1855,第一話,1,,英霊召喚,,published,false,
7364,1855,第二話,2,,偽りの戦端,7363,published,false,
7365,1855,第三話,3,,冬木の地,7364,published,false,
7366,1855,第四話,4,,魔槍の刃,7365,published,false,
7367,1855,第五話,5,,凶獣咆吼,7366,published,false,
7368,1855,第六話,6,,謀略の夜,7367,published,false,
7369,1855,第七話,7,,魔境の森,7368,published,false,
7370,1855,第八話,8,,魔術師殺し,7369,published,false,
7371,1855,第九話,9,,主と従者,7370,published,false,
7372,1855,第十話,10,,凛の冒険,7371,published,false,
7373,1855,第十一話,11,,聖杯問答,7372,published,false,
7374,1855,第十二話,12,,聖杯の招き,7373,published,false,
7375,1855,第十三話,13,,禁断の狂宴,7374,published,false,
7457,3296,"",1,,映画 けいおん！,,published,false,
4040,2460,1品目,1,,ぽぷらの意地,,published,false,
4041,2460,2品目,2,,理想の家族計画,4040,published,false,
4042,2460,3品目,3,,スランプの理由（わけ）,4041,published,false,
4043,2460,4品目,4,,マンホールスパイラル,4042,published,false,
4044,2460,5品目,5,,ワグナリアの巨大な胃袋,4043,published,false,
4045,2460,6品目,6,,就任、解任、もう堪忍,4044,published,false,
4046,2460,7品目,7,,恋のバッドチューニング,4045,published,false,
4047,2460,8品目,8,,嗚呼、妹よ,4046,published,false,
4048,2460,9品目,9,,愛はこんなにグローバル,4047,published,false,
4049,2460,10品目,10,,ケータイ無問題（モーマンタイ）,4048,published,false,
4050,2460,11品目,11,,決意ですが、何か?,4049,published,false,
4051,2460,12品目,12,,デイジー死す,4050,published,false,
4052,2460,13品目,13,,さよならぽぷら,4051,published,false,
20438,4388,#1,10,1,公序良俗は誰が為に,,published,false,1
20557,4388,#2,20,2,妊娠のなぞ,20438,published,false,2
20670,4388,#3,30,3,人の愛し方,20557,published,false,3
20911,4388,#4,40,4,世界いわく、愛は正義,20670,published,false,4
21111,4388,#5,50,5,下ネタテロは誰が為に,20911,published,false,5
21245,4388,#6,60,6,手作りのぬくもり！,21111,published,false,6
21619,4388,#7,70,7,SOXが作りし者,21245,published,false,7
21991,4388,#8,80,8,悪魔が来たりてホラを吹く,21619,published,false,8
22144,4388,#9,90,9,アンドロイドは電気アンマの夢を見るか,21991,published,false,9
22322,4388,#10,100,10,ジイ級クエスト,22144,published,false,10
22595,4388,#11,110,11,テクノブレイク,22322,published,false,11
22909,4388,#12,120,12,下ネタよ永遠に,22595,published,false,12
74652,4634,第一話,10,1,鉄橋を叩いて渡る,,published,true,1
74726,4634,第二話,20,2,一寸先は霧,74652,published,true,2
74851,4634,第三話,30,3,傍若無(む)人,74726,published,true,3
74941,4634,第四話,40,4,よっつんの川流れ,74851,published,true,4
75042,4634,第五話,50,5,ユウナ3人いると紛らわしい,74941,published,true,5
75150,4634,第六話,60,6,坊主の不道徳,75042,published,true,6
75274,4634,第七話,70,7,鬼のいぬ間に悪だくみ,75150,published,true,7
75383,4634,第八話,80,8,納鳴訪ねて真咲を疑う,75274,published,true,8
75502,4634,第九話,90,9,月下氷結,75383,published,true,9
75594,4634,第十話,100,10,苦しい時の神様頼み,75502,published,true,10
75690,4634,第十一話,110,11,バスに乗れば唄心,75594,published,true,11
75855,4634,第十二話,120,12,ナナキは心の鏡,75690,published,true,12
5035,3969,#1,1,,友達のはじまり。,,published,false,
5232,3969,#2,2,,友達との過ごし方。,5035,published,false,
5293,3969,#3,3,,友達の友達。,5232,published,false,
5386,3969,#4,4,,友達とのけんか。,5293,published,false,
5501,3969,#5,5,,新しい友達。,5386,published,false,
5600,3969,#6,6,,友達の母親。,5501,published,false,
5665,3969,#7,7,,「ほっ」の友達。／「ふぅ」の友達。,5600,published,false,
5756,3969,#8,8,,友達と海。,5665,published,false,
5914,3969,#9,9,,友達との最終日。,5756,published,false,
5962,3969,#10,10,,友達とトモダチ。,5914,published,false,
6460,3969,#11,11,,大切なトモダチ。,5962,published,false,
7147,3969,#12,12,,友達になってください。,6460,published,false,
4796,1997,第0話 (OVA),1,,闇鍋は美少女が残念な臭い(;´ ∀｀),,published,false,
4797,1997,第1話,2,1,僕達は友達が出来ない(´･ω･`),4796,published,true,1
4798,1997,第2話,3,2,電脳世界は神様が居ない(ﾟДﾟ),4797,published,true,2
4799,1997,第3話,4,3,市民プールはフラグがない(;´Д`),4798,published,true,3
4800,1997,第4話,5,4,後輩達は遠慮がないΣ(ﾟ口ﾟ;,4799,published,true,4
4801,1997,第5話,6,5,今度はSAGAがガチな戦いヽ(`Д´)ノ,4800,published,true,5
4802,1997,第6話,7,6,カラオケボックスは客が少ない(つд⊂),4801,published,true,6
4803,1997,第7話,8,7,携帯電話は着信が少ない＿|￣|○,4802,published,true,7
4804,1997,第8話,9,8,スクール水着は出番がない＼(^o^)／,4803,published,true,8
4805,1997,第9話,10,9,理事長は追想が切ない(-＿-),4804,published,true,9
4806,1997,第10話,11,10,合宿は皆が寝ないヽ(ﾟ∀ﾟ)ノ,4805,published,true,10
4807,1997,第11話,12,11,女子は浴衣姿がな、超可愛い(ﾟ∀ﾟ),4806,published,true,11
4808,1997,第12話,13,12,僕達は友達が少ない(｀･ω･´),4807,published,true,12
4809,1997,第13話 (OVA),14,,リレー小説は結末が半端ない L(゜□゜)」,4808,published,false,
73245,1997,#1,150,,僕達は友達が出来ない(´･ω･`),,hidden,false,""
73247,1997,#2,160,,電脳世界は神様が居ない(ﾟДﾟ),,hidden,false,""
73248,1997,#3,170,,市民プールはフラグがない(;´Д`),,hidden,false,""
6505,1610,第1話,1,,魔王、笹塚に立つ,,published,false,
6506,1610,第2話,2,,勇者、仕事優先で魔王城に泊まる,6505,published,false,
6507,1610,第3話,3,,魔王、新宿で後輩とデートする,6506,published,false,
6508,1610,第4話,4,,勇者、心の温かさに触れる,6507,published,false,
6509,1610,第5話,5,,魔王と勇者、笹塚を救う,6508,published,false,
6510,1610,第6話,6,,魔王、学校の階段を昇る,6509,published,false,
6511,1610,第7話,7,,魔王、近所付き合いで家計を助けられる,6510,published,false,
6512,1610,第8話,8,,勇者、修羅場に突入する,6511,published,false,
6513,1610,第9話,9,,勇者、修羅場を経験する,6512,published,false,
6514,1610,第10話,10,,魔王と勇者、いつもと違った日常を過ごす,6513,published,false,
6515,1610,第11話,11,,勇者、己の信念を貫く,6514,published,false,
6516,1610,第12話,12,,魔王、己の職責を果たす,6515,published,false,
6517,1610,第13話,13,,魔王と勇者、真っ当に仕事に励む,6516,published,false,
15749,4292,EPISODE.13,10,13,眠れる月の少女 -This Side of Paradise-,,published,false,13
15858,4292,EPISODE.14,20,14,異星の隣人たち -The Beautiful and Damned-,15749,published,false,14
15989,4292,EPISODE.15,30,15,旋転する罠 -Toll for the Brave-,15858,published,false,15
16092,4292,EPISODE.16,40,16,熱砂の進撃 -Soldiers' Pay-,15989,published,false,16
16248,4292,EPISODE.17,50,17,謀略の夜明け -The Turning Wheel-,16092,published,false,17
16513,4292,EPISODE.18,60,18,深い森を抜けて -The Rose and the Ring-,16248,published,false,18
16767,4292,EPISODE.19,70,19,楽園の瑕 -Here to There-,16513,published,false,19
16989,4292,EPISODE.20,80,20,名誉の対価 -The Light of Day-,16767,published,false,20
17256,4292,EPISODE.21,90,21,夢幻の彼方 -The Fortune’s Fool-,16989,published,false,21
17471,4292,EPISODE.22,100,22,邂逅と訣別 -Out of the Past-,17256,published,false,22
17586,4292,EPISODE.23,110,23,祈りの空 -The Unvanquished-,17471,published,false,23
18119,4292,EPISODE.24,120,24,いつか見た流星 -Inherit the Stars-,17586,published,false,24
74764,4681,第1話,10,1,6年振りの不思議,,published,true,1
74889,4681,第2話,20,2,魔女への訪問者,74764,published,true,2
74977,4681,第3話,30,3,畑講座と魔術講座,74889,published,true,3
75078,4681,第4話,40,4,桜の中の占い師,74977,published,true,4
75187,4681,第5話,50,5,使い魔の活用法,75078,published,true,5
75331,4681,第6話,60,6,おかしなおかし,75187,published,true,6
75422,4681,第7話,70,7,喫茶コンクルシオ,75331,published,true,7
75535,4681,第8話,80,8,常連の鳴き声,75422,published,true,8
75626,4681,第9話,90,9,明日の明日は今にある,75535,published,true,9
75731,4681,第10話,100,10,料理合わずと蜂合わず,75626,published,true,10
75892,4681,第11話,110,11,くじら、空をとぶ,75731,published,true,11
75988,4681,第12話,120,12,魔女のローブと日々は十人十色,75892,published,true,12
15709,4179,第1話,10,1,初めまして！司令官！,,published,false,1
15790,4179,第2話,20,2,悖らず、恥じず、憾まず！,15709,published,false,2
15907,4179,第3話,30,3,W島攻略作戦！,15790,published,false,3
16040,4179,第4話,40,4,私たちの出番ネ！Follow me!,15907,published,false,4
16144,4179,第5話,50,5,五航戦の子なんかと一緒にしないで！,16040,published,false,5
16347,4179,第6話,60,6,第六駆逐隊、カレー洋作戦！,16144,published,false,6
16626,4179,第7話,70,7,一航戦なんて、大ッッキライ！,16347,published,false,7
16900,4179,第8話,80,8,ホテルじゃありませんっ！,16626,published,false,8
17142,4179,第9話,90,9,改二っぽい?!,16900,published,false,9
17312,4179,第10話,100,10,頑張っていきましょー！,17142,published,false,10
17522,4179,第11話,110,11,MI作戦！発動！,17312,published,false,11
18027,4179,第12話,120,12,敵機直上、急降下！,17522,published,false,12
8297,4084,第1話,1,1,ばらかこどん,,published,false,1
8426,4084,第2話,2,2,やかましか,8297,published,false,2
8818,4084,第3話,3,3,ひとんもち,8426,published,false,3
9262,4084,第4話,4,4,しまんおんつぁんどん,8818,published,false,4
9516,4084,第5話,5,5,うんにおえぎいっ,9262,published,false,5
9760,4084,第6話,6,6,よそんもん,9516,published,false,6
9919,4084,第7話,7,7,ひさんいを,9760,published,false,7
10389,4084,第8話,8,8,オンデ,9919,published,false,8
10768,4084,第9話,9,9,おけがまくっちした,10389,published,false,9
